24.Season02.Episode03,126.03000000000407
24.Season02.Episode04,12.699999999999955
24.Season02.Episode05,130.43000000000262
24.Season02.Episode06,134.75000000000225
24.Season02.Episode07,58.370000000000914
24.Season02.Episode08,77.71000000000205
24.Season02.Episode11,44.320000000000086
24.Season02.Episode12,96.92000000000127
24.Season02.Episode13,117.49000000000784
24.Season02.Episode14,136.66000000000236
24.Season02.Episode15,111.59000000000414
24.Season02.Episode16,44.0399999999998
24.Season02.Episode20,85.50000000000259
24.Season02.Episode24,108.39999999999935
24.Season03.Episode03,167.83000000000663
24.Season03.Episode04,100.43000000000292
24.Season03.Episode07,140.98000000000675
24.Season03.Episode08,289.04999999999995
24.Season03.Episode11,148.29999999999788
24.Season03.Episode12,62.270000000000024
24.Season03.Episode15,150.86000000001013
24.Season03.Episode16,96.73000000000178
24.Season03.Episode17,159.6400000000026
24.Season03.Episode18,150.9400000000054
24.Season03.Episode19,48.05000000000051
24.Season03.Episode20,74.11000000000013
24.Season03.Episode22,138.70000000000397
24.Season03.Episode23,117.80000000000783
24.Season03.Episode24,56.450000000000486
24.Season04.Episode05,138.70999999999918
24.Season04.Episode06,128.61000000000269
24.Season04.Episode07,136.58999999999943
24.Season04.Episode08,73.03000000000195
24.Season04.Episode09,163.68000000000313
24.Season04.Episode10,148.45999999999958
24.Season04.Episode11,118.56000000000557
24.Season04.Episode12,399.59
24.Season04.Episode14,131.66000000000003
24.Season04.Episode15,102.30000000000233
24.Season04.Episode16,59.30999999999952
24.Season04.Episode18,156.53999999999874
24.Season04.Episode19,149.48000000000113
24.Season04.Episode20,110.16000000000423
24.Season04.Episode22,159.45999999999614
24.Season04.Episode23,133.70000000000036
24.Season04.Episode24,62.08000000000056
24.Season05.Episode07,141.52999999999787
24.Season05.Episode08,47.44999999999985
24.Season05.Episode10,368.12999999999784
24.Season05.Episode11,139.0600000000024
24.Season05.Episode12,93.61000000000084
24.Season05.Episode14,139.46000000000794
24.Season05.Episode15,144.62000000000555
24.Season05.Episode16,124.72000000000202
24.Season05.Episode21,138.62000000001032
24.Season05.Episode22,151.94000000000858
24.Season05.Episode23,134.64999999999804
24.Season05.Episode24,94.1100000000018
24.Season06.Episode01,129.70999999999918
24.Season06.Episode02,139.57000000000045
24.Season06.Episode03,155.6299999999992
24.Season06.Episode04,69.57000000000133
24.Season06.Episode09,147.54000000000622
24.Season06.Episode10,147.99000000000513
24.Season06.Episode11,90.6100000000026
24.Season06.Episode12,124.21000000000136
24.Season06.Episode19,156.9100000000135
24.Season06.Episode20,91.57000000000201
24.Season06.Episode23,138.58000000000277
24.Season06.Episode24,337.41000000000196
24.Season08.Episode03,165.4800000000049
24.Season08.Episode07,151.49000000000984
24.Season08.Episode08,150.70000000000303
24.Season08.Episode14,150.52999999999878
24.Season08.Episode15,148.64000000000283
